AddressID;AddressLine1;AddressLine2;City;StateProvinceID;PostalCode;SpatialLocation;rowguid;ModifiedDate
548;63 Free St.;NULL;Toronto;57;M4B 1V4;0xE6100000010CB58343D8D3D94540D67CBA3E5BDA53C0;5649C5D8-1798-4622-95BF-DC7E581284A0;2011-08-01 00:00:00.000
549;609 Evans Avenue;NULL;Toronto;57;M4B 1V4;0xE6100000010C76E7D27569C645405E03B54C89E453C0;DCF9C9B5-A7B6-4383-9480-1F84130B5F8B;2012-07-31 00:00:00.000
550;2520 Flanders Road;NULL;Toronto;57;M4B 1V4;0xE6100000010CDC1AA465E6DA4540FAC2119219D553C0;A1D478E6-76DA-445F-A924-0B5DEE3C7CBB;2012-06-30 00:00:00.000
551;32605 West 252 Mile Road, Suite 250;NULL;Aurora;57;L4G 7N6;0xE6100000010CC090BF1BD3004640C26ACCA7D4D853C0;E7567A62-3ACF-4F0B-B202-E28B92DE689A;2012-07-31 00:00:00.000
552;25730, boul. St-Régis;NULL;Dorval;63;H9P 1H1;0xE6100000010C791D615290BE4640675EC807007352C0;6832A3BD-56EC-42FE-8B4C-6BFD09F89EB4;2014-05-01 00:00:00.000
553;253131 Lake Frasier Drive, Office No. 2;NULL;Calgary;1;T2P 2G8;0xE6100000010C9B2CB505299049408CA0132DFF825CC0;EF7B5BD3-3A04-4A09-A0D2-02B98E3333DC;2011-07-01 00:00:00.000
554;9984 Wellington Street;NULL;Ottawa;57;K4B 1S2;0xE6100000010CB19C3FFC168F46406A55C6163DF052C0;6E0797C9-FD43-418F-A5FE-8683292B95FE;2012-06-30 00:00:00.000
555;9950 Ferrand Drive, 9th Floor;NULL;Toronto;57;M4B 1V4;0xE6100000010C74345118A7DC4540DBF7CCE8A1CD53C0;32890831-931E-44AD-801B-41B1AD862ECA;2011-08-01 00:00:00.000
556;990th Floor 700 De La GauchetiSre Ou;NULL;Montreal;63;H1Y 2H3;0xE6100000010C35F1E2A308C94640D0EE03D3ED6752C0;87846D7C-AB01-41C6-A4CC-FAD06D74D11B;2011-05-31 00:00:00.000
557;660 Saint-Jacques, Bureau 400;NULL;Montreal;63;H1Y 2H8;0xE6100000010CE722915B13B9464001AE467F8F6952C0;DCE88C1F-8BFE-4306-BA02-50446466C5E5;2012-07-31 00:00:00.000
558;67255 - 8th Street N.E., Suite 350;NULL;Calgary;1;T2P 2G8;0xE6100000010CB95DF34F7A8049403FE1A610E37D5CC0;DA596ABB-B3AF-48EC-A082-9E94CD870A5F;2012-10-30 00:00:00.000
559;12345 Sterling Avenue;NULL;Irving;73;75061;0xE6100000010C0E0FFF01E8664040D2687834393B58C0;0D39391C-A319-486B-AC9E-5863795D6675;2011-08-01 00:00:00.000
560;800 Interchange Blvd.;Suite 2501;Austin;73;78701;0xE6100000010CB79C60EAEC413E40188A3E72166858C0;5790365C-DA3C-43BC-93D3-99104C038B71;2012-05-30 00:00:00.000
561;90025 Sterling St;NULL;Irving;73;75061;0xE6100000010CF6FEFD6EC37B40407C65B87A324458C0;C1CA3287-F642-44DA-BBA1-8AB47E1907DD;2012-07-31 00:00:00.000
562;2505 Gateway Drive;NULL;North Sioux City;68;57049;0xE6100000010C7FA5E1FBB43B4540D61DE522021A58C0;57A5E455-526C-402A-BC5D-EE613BF58372;2011-07-01 00:00:00.000
563;74400 France Avenue South;NULL;Edina;36;55436;0xE6100000010C3850C3D938744640064AF205174F57C0;A1841D05-CABD-4453-96E4-9B1E95CA2BC2;2012-07-31 00:00:00.000
564;509 Nafta Boulevard;NULL;Laredo;73;78040;0xE6100000010CD4BE69C48C923B402B1A5D0C03DD58C0;F9A8A87A-152F-4204-B5D2-DBCB8DA1C13B;2011-07-01 00:00:00.000
565;25149 Howard Dr;NULL;West Chicago;24;60185;0xE6100000010C4DBB14A0AEEF44409C1A3FD4A80C56C0;F4915606-499D-477D-8309-E8F92E9D8FE3;2011-08-01 00:00:00.000
566;63 W Monroe;NULL;Chicago;24;60610;0xE6100000010C0060FAF8F2F34440FF0EA4AAC8EC55C0;61113716-53E4-4FAA-A5A2-247B03F0F9C6;2011-10-01 00:00:00.000
567;Corporate Office;NULL;Garland;73;75040;0xE6100000010CD90A0D92047B4040FCB4B329601E58C0;10CC0938-B0AF-42E0-9176-564321C68787;2011-08-01 00:00:00.000
568;25269 N. Wood Dale Rd;NULL;Wood Dale;24;60191;0xE6100000010C196D3955F60645401393B98CF0F755C0;E863927D-49FB-47AB-9CA6-A5F36D082B66;2011-08-01 00:00:00.000
569;Sapp Road West;NULL;Round Rock;73;78664;0xE6100000010C20E441E0C88A3E4069CAC387616458C0;B7EA2783-866E-4AD9-945C-914B674AD2CD;2011-08-01 00:00:00.000
570;52500 Liberty Way;NULL;Fort Worth;73;76102;0xE6100000010C30593711AF764040BB01840D784C58C0;F5A1147F-761F-4577-BB48-BBEF73B4A27F;2012-05-30 00:00:00.000
571;25550 Executive Dr;NULL;Elgin;24;60120;0xE6100000010C27C5AD283C044540AEA8758DA31B56C0;8CAF52B2-D3E2-4A5F-A704-874768007F38;2011-10-31 00:00:00.000
572;P.O. Box 6256916;NULL;Dallas;73;75201;0xE6100000010C8044A1422D5F4040F66D784F983758C0;206E0FF7-E120-4845-ACB4-A4443EBF6429;2013-07-31 00:00:00.000
573;25269 Wood Dale Rd.;NULL;Wood Dale;24;60191;0xE6100000010C2D9B6B8880054540FFE4F38E560456C0;E4C1153E-6C1A-45DF-ADDB-80FAC429FA3F;2011-10-01 00:00:00.000
574;Po Box 8259024;NULL;Dallas;73;75201;0xE6100000010CAA5BBD5FAB69404087866D198D3C58C0;9794B438-2E91-4699-85DF-5FCF98210AC1;2012-07-31 00:00:00.000
575;42500 W 76th St;NULL;Chicago;24;60610;0xE6100000010C2B535433FCDB444063E84C8FCBE555C0;CD335652-0913-40EA-9AE0-323066FC04F0;2012-07-31 00:00:00.000
576;4255 East Lies Road;NULL;Carol Stream;24;60188;0xE6100000010CAD26D77D1BFA4440C1399A61ED0E56C0;C1A9793E-50B5-431C-82DD-8B36ACC9AC4E;2011-10-01 00:00:00.000
577;2500 North Stemmons Freeway;NULL;Dallas;73;75201;0xE6100000010C4DD260393369404026C0A31BF73458C0;C91ED16C-4407-4EED-A241-C8327E5E50C2;2012-07-31 00:00:00.000
578;220 Mercy Drive;NULL;Garland;73;75040;0xE6100000010C4BE8E841CD7640400FE794AB772158C0;791E9C8D-6C3A-4CFD-9F0A-C4A99424C268;2011-05-31 00:00:00.000
579;25 N State St;NULL;Chicago;24;60610;0xE6100000010C612DB55CC1ED44403DAE80B492E255C0;02D95901-41C1-4479-A04F-9FFB5A2675E3;2012-05-30 00:00:00.000
580;2509 W. Frankford;NULL;Carrollton;73;75006;0xE6100000010C62359F9E5C7A404008529942A83458C0;A0DBC338-CF0E-4962-9FBF-63220AECA66E;2012-05-30 00:00:00.000
581;Po Box 8035996;NULL;Dallas;73;75201;0xE6100000010C8E345943826A4040839B00B8E03358C0;CC8321BA-C938-4765-8175-9126D432957F;2013-07-31 00:00:00.000
582;5700 Legacy Dr;NULL;Plano;73;75074;0xE6100000010C20FF21FDF6894040FB0DEB8EF83958C0;08EBF5A9-2171-433E-85B8-56FFF949D041;2013-07-31 00:00:00.000
583;625 W Jackson Blvd. Unit 2502;NULL;Chicago;24;60610;0xE6100000010C44426666E3F7444069A68EA595E855C0;A35C7AC7-5AE8-43D9-92E7-180D78A9A7B8;2013-01-28 00:00:00.000
584;250880 Baur Blvd;NULL;Saint Louis;37;63103;0xE6100000010C0EEE0359AD53434013516ED4BC9056C0;ED1EE7DA-5087-4E7A-B019-7782742BC451;2013-05-30 00:00:00.000
585;Noah Lane;NULL;Chicago;24;60610;0xE6100000010CCA0AF5919BEE4440C8B82E89ACE755C0;E9408FBB-1C28-4923-9D85-2DFADB3B4B6B;2012-06-30 00:00:00.000
586;6030 Robinson Road;NULL;Jefferson City;37;65101;0xE6100000010C114D5347733A4340F4F8D509AA0D57C0;35B2FB0C-60EA-48F2-814A-F6813242858E;2011-08-01 00:00:00.000
587;25500 Old Spanish Trail;NULL;Houston;73;77003;0xE6100000010CAB09BB3434BA3D403DB1D6E250DD57C0;9A71E3C4-CAEA-4C5C-A146-5B85A513D82F;2011-07-01 00:00:00.000
588;99828 Routh Street, Suite 825;NULL;Dallas;73;75201;0xE6100000010C107E16DAAD6540403DA892EAD52C58C0;180F5A76-930D-4B70-9D70-7AA3E49BB71E;2011-07-01 00:00:00.000
589;One Dancing, Rr No. 25;Box 8033;Round Rock;73;78664;0xE6100000010CC9447E64A8873E4060399036E17058C0;A514F151-6B2D-452C-A983-D68AED9E112E;2011-08-01 00:00:00.000
590;9995 West Central Entrance;NULL;Duluth;36;55802;0xE6100000010C7B1AB284206A47406EDED48CD10C57C0;86553E06-3BF8-4C21-8E40-AE95309C4B3E;2012-05-30 00:00:00.000
591;48255 I-10 E. @ Eastpoint Blvd.;NULL;Baytown;73;77520;0xE6100000010C9FE9F7E0DAC53D4073177236E1BC57C0;8D604CA1-2F01-46C1-9041-39915144B446;2012-07-31 00:00:00.000
592;9903 Highway 6 South;NULL;Houston;73;77003;0xE6100000010C20FDE1D749BC3D4091F6DB0029E657C0;CE585616-C47C-4BD4-8D71-1755B6417770;2011-05-31 00:00:00.000
593;2345 North Freeway;NULL;Houston;73;77003;0xE6100000010C6BE0C0B4C4CD3D408377EDC35BE057C0;74E5959F-4C5F-4BDA-ABCF-429762E1670D;2011-07-01 00:00:00.000
594;123 W. Lake Ave.;NULL;Peoria;24;61606;0xE6100000010C19A99C9BDB634440BAD5B95E556C56C0;C9F2B21E-3EDB-4315-AA03-8ADDE7D8A598;2012-06-30 00:00:00.000
595;660 Lindbergh;NULL;Saint Louis;37;63103;0xE6100000010C61FDF3790B574340D58D2492FF9D56C0;012D17BA-C426-40C2-A9FD-85093E2CEB8A;2012-07-31 00:00:00.000
596;72540 Blanco Rd.;NULL;San Antonio;73;78204;0xE6100000010C4949469476783D403DF949AD759B58C0;5EC50E4C-3026-4BD5-9A15-00776AD22EEC;2011-07-01 00:00:00.000
597;99450 Highway 59 North;NULL;Humble;73;77338;0xE6100000010C9C52240C0AFB3D40757B27DF0BDA57C0;3BD8466E-2A52-4661-8460-50736409EE8A;2012-06-30 00:00:00.000
598;455 256th St.;NULL;Moline;24;61265;0xE6100000010CD54379677BC4444054052995289F56C0;FBEDD917-C269-4E36-A791-58B35F34B107;2011-07-01 00:00:00.000
599;70 N.W. Plaza;NULL;Saint Ann;37;63074;0xE6100000010CC3B6F4510E5943405BBE71979A9A56C0;4735A716-33C4-4366-BCC0-410BCEEF3E2C;2013-06-30 00:00:00.000
600;25095 W. Florissant;NULL;Ferguson;37;63135;0xE6100000010CFFD3D3324B5C4340D60EE721CE8C56C0;1A51283C-12BB-462E-A1B8-A0039C18E6D8;2011-07-01 00:00:00.000
601;6996 South Lindbergh;NULL;Saint Louis;37;63103;0xE6100000010C9BF22BD12E444340E0F604895D9256C0;A8F4D544-A137-4775-B6C9-7C85A12A4DDC;2012-06-30 00:00:00.000
602;6425 Nw Loop 410;NULL;San Antonio;73;78204;0xE6100000010C0936AE7FD7813D40D644CAA272AB58C0;6241806C-C9CC-46AA-A91F-B663C7E0C8BB;2012-07-31 00:00:00.000
603;9500b E. Central Texas Expressway;NULL;Killeen;73;76541;0xE6100000010CC4EC722C58223F40CA2B06159A6A58C0;0E6E9E86-A637-4FD5-A945-AC342BFD715B;2013-06-30 00:00:00.000
604;1200 First Ave.;NULL;Joliet;24;60433;0xE6100000010CEE82A38DBDC14440E24A7EE2190656C0;79972B72-7D84-4A33-AE27-44A5EFAEF39D;2013-07-31 00:00:00.000
605;7760 N. Pan Am Expwy;NULL;San Antonio;73;78204;0xE6100000010CD8E6178563803D400C483DCFA59C58C0;6C3DA38C-887D-410C-B022-8F2BF2DB3339;2011-08-01 00:00:00.000
606;99433 S. Greenbay Rd.;NULL;Racine;80;53182;0xE6100000010CC2BB92351F564540E3E778B4BFF855C0;48F98B9B-CF62-4A87-95E8-44DA6AAC6F97;2011-08-01 00:00:00.000
607;25220 Airline Road;NULL;Corpus Christi;73;78404;0xE6100000010C368A68F22EB13B403C871812FB5F58C0;6E7FE435-895A-4E65-913B-2AD21CF4CE6D;2012-06-30 00:00:00.000
608;25306 Harvey Rd.;NULL;College Station;73;77840;0xE6100000010CAD7D7036549A3E4076A27872911A58C0;49D7554E-852F-4D68-81B5-44C7A615F117;2012-06-30 00:00:00.000
609;3900 S. 997th St.;NULL;Milwaukee;80;53202;0xE6100000010C086A94985A814540DFD8A8A8AFFA55C0;7394624A-5CA8-4ADC-923C-235D971514B8;2011-08-01 00:00:00.000
610;44025 W. Empire;NULL;Denby;68;57716;0xE6100000010C3BED293A0B91454054221589E48459C0;8AFB400F-1FE5-460D-BC56-4A7BF801B41B;2013-07-31 00:00:00.000
611;23025 S.W. Military Rd.;NULL;San Antonio;73;78204;0xE6100000010CEDE5615B376C3D40D037A4EAF5A458C0;76ED2669-D8A8-4468-943D-7319A9B18FE3;2011-07-01 00:00:00.000
612;Ring Plaza;NULL;Norridge;24;60706;0xE6100000010CE9FF4792C7F74440D0FCD69CD0FB55C0;60AB96A4-26F6-439C-9F32-238BD16B293F;2012-07-31 00:00:00.000
613;Lakeline Mall;NULL;Cedar Park;73;78613;0xE6100000010C08E969C8EB753E40D186357A367558C0;D26F02D6-326A-4088-B9EE-D441DFDFA1DF;2012-07-31 00:00:00.000
614;Town East Center;NULL;Mesquite;73;75149;0xE6100000010C59417F2B686340407DCAAC499E2758C0;7BA1AF96-5A8E-4259-835C-DA67DB296A5E;2012-07-31 00:00:00.000
615;Fountains On The Lake;NULL;Stafford;73;77477;0xE6100000010C3C654C183A9F3D408DA1F2E090DF57C0;BC2D6156-BCF7-47F7-A409-31122653F701;2011-05-31 00:00:00.000
616;Southwest Outlet;NULL;Hillsboro;73;76645;0xE6100000010C53AF1A33D90440401A336F977B4158C0;47F987F7-44FF-4372-AAF5-4CC7B7F64216;2011-05-31 00:00:00.000
617;Johnson Creek;NULL;Johnson Creek;80;53038;0xE6100000010CCB922696A590454037600A84BC2F56C0;ACA53503-0920-446D-9C54-B83D7949D019;2013-04-30 00:00:00.000
618;Blue Ridge Mall;NULL;Kansas City;37;64106;0xE6100000010CE119187734884340502D1DC9A6AA57C0;8612FBAD-3CE1-435B-BE0B-5A48DDBD2B62;2012-10-30 00:00:00.000
619;First Colony Mall;NULL;Sugar Land;73;77478;0xE6100000010C9E612621E6A23D40429DA68B4BE557C0;DA205E92-2867-48A9-BF18-4558A31272AE;2011-10-31 00:00:00.000
620;Horizon Outlet;NULL;Woodbury;36;55125;0xE6100000010C314CFCF0B7724640A41EC9051A3457C0;70080B27-59BD-4BA1-84D2-68204B304D70;2011-08-01 00:00:00.000
621;Tanger Factory;NULL;Branch;36;55056;0xE6100000010CD6150500C3C04640F237139CAE3D57C0;75D18DB1-C9EF-4DAD-BBD2-697FF73FAF6C;2011-08-01 00:00:00.000
622;Management Mall;NULL;San Antonio;73;78204;0xE6100000010C72DF4249AB5E3D40D037A4EAF5A458C0;E82D1276-E19A-4FAD-90F5-7E19AF94EA64;2012-01-29 00:00:00.000
623;Ohms Road;NULL;Houston;73;77003;0xE6100000010CDA6EE882ECCA3D40397973625FCD57C0;D4688E5C-2D2D-4925-B58A-356C117728D8;2013-05-30 00:00:00.000
624;Factory Merchants;NULL;Branson;37;65616;0xE6100000010C6BE528ADAE544240CEF364EB145857C0;DC707744-912B-4E7A-945A-1B959168DC94;2012-12-31 00:00:00.000
625;Cedar Creek Stores;NULL;Mosinee;80;54455;0xE6100000010C5BEE4F63ED6B4640B1DB7587576556C0;2E6E124E-BB43-4D40-8515-82DDA7994BD4;2013-06-30 00:00:00.000
626;Lone Star Factory;NULL;La Marque;73;77568;0xE6100000010C9A8319CAF85C3D40C290787EE0C757C0;5F33B654-E091-4B2F-B5BD-AC5AC6D47EE6;2013-06-30 00:00:00.000
627;Sports Stores @ Tuscola;NULL;Tuscola;24;61953;0xE6100000010C60AF750553E04340A955887A271656C0;808EFDC0-EA1B-437D-88C0-A3B6A8864B7F;2012-05-30 00:00:00.000
628;City Center;NULL;Minneapolis;36;55402;0xE6100000010C9E47E9C26F75464088D56D21704E57C0;B80975D1-AB6E-42F1-B328-5DB1D445E2C9;2011-07-01 00:00:00.000
629;St. Louis Marketplace;NULL;Saint Louis;37;63103;0xE6100000010CF48E40D3C64A4340BD0A527BA78856C0;163FDE0A-2148-44BC-9FC1-A7390650127C;2011-05-31 00:00:00.000
630;Lincoln Square;NULL;Arlington;73;76010;0xE6100000010C40866E66E9604040497A9F03DE4F58C0;734DE48F-7F95-4386-986E-F8AB86C194A0;2011-08-01 00:00:00.000
631;Kansas City Factory Outlet;NULL;Odessa;37;64076;0xE6100000010CCF5ABD36E080434043FF2B89CD7A57C0;BCD46B97-395D-4EEF-A712-245BA629621F;2011-05-31 00:00:00.000
632;Fiesta Trail Shopping Center;NULL;San Antonio;73;78204;0xE6100000010CFAEBE4EEE75A3D40146D44248CA058C0;F79532D7-38E9-42EC-8EA4-C9D7E1C13C12;2011-05-31 00:00:00.000
633;Medford Outlet Center;NULL;Medford;36;55049;0xE6100000010C31392BB0FB17464097B58DE87B4757C0;7CDA3069-3B49-4205-B853-40744D7D875F;2012-06-30 00:00:00.000
634;Ward Parkway Center;NULL;Kansas City;37;64106;0xE6100000010C9A41AA51B48743402CF20CA077AC57C0;3F2AA425-7D02-461A-A9C4-222AE41E3FE5;2012-07-31 00:00:00.000
635;93-2501, Blackfriars Road,;NULL;London;14;SE1 8HL;0xE6100000010CDA3EEA36ECBC494031028FC542C9BABF;00E75F99-488C-462D-A0BC-AC3C08A9DB77;2012-07-31 00:00:00.000
636;Science Park South, Birchwood;Stanford House;Warrington;14;WA3 7BH;0xE6100000010CDF0729F796BE4A40207CB352C53904C0;C0FC2D5B-88E7-4B60-8447-BB3522BD79E5;2013-05-30 00:00:00.000
637;Phoenix Way, Cirencester;NULL;Gloucestershire;14;GL7 1RY;0xE6100000010CC0E3D7DA75DC4940CCC266534C8AFFBF;10A3D496-881E-4042-BBD0-5802CF73A872;2013-07-31 00:00:00.000
638;255 Irving Street;NULL;London;14;C2H 7AU;0xE6100000010C23CA436B45BF49402EC7DB156D6AC0BF;D8A77424-94AE-43AB-A011-1A9EBB3852E7;2013-06-30 00:00:00.000
639;Garamonde Drive, Wymbush;PO Box 4023;Milton Keynes;14;MK8 8ZD;0xE6100000010C8EF10B5C14004A4063305E87BE51E7BF;8F34CEDD-FB6E-4814-B509-9965A31BC2E5;2013-07-31 00:00:00.000
640;251 The Metro Center;NULL;Wokingham;14;RG41 1QW;0xE6100000010CCC84E69C7FB34940C99B31B3D22BEBBF;0E4AC5BB-BE0D-4A96-A58E-064DAEC08E1A;2013-07-31 00:00:00.000
641;Bradford;NULL;W. York;14;BD1 4SJ;0xE6100000010CA9E76F98D0E64A402D5C090F1FFFFBBF;F7B99541-1CE1-4AB6-AE0D-548E8FF4ABCD;2012-06-30 00:00:00.000
642;Galashiels;NULL;Liverpool;14;L4 4HB;0xE6100000010CB91EA40127B14A40E9781CC312CA07C0;3593CDF3-38EC-4847-AD42-157220E68F32;2013-07-31 00:00:00.000
643;Banbury;NULL;Oxon;14;OX16 8RS;0xE6100000010C00000000000000000000000000000000;99FF4C64-B405-4AC1-85ED-49E4E60EF87F;2012-07-31 00:00:00.000
644;Bradford;Raven House, Kingsgate;W. York;14;BD1 4SJ;0xE6100000010CE7E14B3331E84A40381E6D952A09FCBF;65684E2E-D39C-4EF7-80D8-86C2F576C3C2;2013-06-30 00:00:00.000
645;Garamonde Drive, Wymbush;P.O. Box 803;Milton Keynes;14;MK8 8ZD;0xE6100000010C62F2142366094A4017058B1FCD48E7BF;6EF999E7-5510-4B02-B89E-DDCF51AE3864;2013-05-30 00:00:00.000
646;Butterfield Hse, 7-251 Chapel St;NULL;Lancaster;14;LA1 1LN;0xE6100000010C981B22B679054B4061297062C36606C0;BCE1F4B3-A9C0-413E-AC8D-4C07A960E26C;2012-06-30 00:00:00.000
647;Wade Road;NULL;Basingstoke Hants;14;RG24 8PL;0xE6100000010C44D8096D80994940E109E7D69E10F1BF;578C2529-F11C-4BF3-8084-6B505461E1CC;2013-05-30 00:00:00.000
648;586 Fulham Road,;NULL;London;14;SW6 SBY;0xE6100000010CEA83C3052EBC49401B40D54C6B4AC9BF;0DA65673-2A35-4E6A-A607-A6CC2D134EA8;2013-06-30 00:00:00.000
649;Knaves Beech Ind.;NULL;High Wycombe;14;HP10 9QY;0xE6100000010C04D93FDB3FC84940D36F4D779F3AE6BF;11FCFF74-5C80-4B37-A842-45C765D96029;2013-07-31 00:00:00.000
650;Elmhurst Road, Goring;NULL;Reading;14;RG7 5H7;0xE6100000010C3FA9EA9B69B74940455815FF85D2EEBF;E4C0C239-182F-45B7-A6BB-B7E142FF0657;2012-05-30 00:00:00.000
651;New Millhouse, 2583 Milton Park;NULL;Abingdon;14;OX14 4SE;0xE6100000010CA30E22D348C74940997460FF5E81F4BF;E844B847-B0B3-491D-A4F1-0B78F56E4424;2013-07-31 00:00:00.000
652;Wymbush;NULL;Milton Keynes;14;MK8 8DF;0xE6100000010CB313FA52BC0C4A40C66B4969957EE9BF;54E20963-B0E9-41CF-AB7E-D50459A3325C;2012-07-31 00:00:00.000
653;Burgess Hill;Edward Way;West Sussex;14;RH15 9UD;0xE6100000010C00000000000000000000000000000000;38CC8647-B4BB-4669-B21D-C7497E76478D;2012-07-31 00:00:00.000
654;308-3250 Casting Road;NULL;York;14;Y024 1GF;0xE6100000010C2E99193B6EF24A406C844826A654F1BF;9D67C322-8698-440A-8F3E-5E1E30EDBD0D;2013-06-30 00:00:00.000
655;Wharfdale Road;NULL;Berkshire;14;RG11 5TP;0xE6100000010C00000000000000000000000000000000;D0E03FCB-116E-4AD2-8B17-5C2F9FD3E8B0;2012-06-30 00:00:00.000
656;7 Pioneer Business Park;NULL;York;14;Y03 4TN;0xE6100000010CEC04E0C7FCFF4A4041BD09E628A8F1BF;48865E15-033A-40FF-8327-18723D4A8846;2013-06-30 00:00:00.000
657;Unit 99a Battery Retail Pk;NULL;Birmingham;14;B29 6SL;0xE6100000010C83B7681D852D4A4060DDAEA2EE14FFBF;371A70E0-5802-4DF9-BB28-5B6BDF202283;2012-06-30 00:00:00.000
658;Ellesfield Ave;NULL;Bracknell;14;RG12 8TB;0xE6100000010C58EAB630A3B5494085EF597020C7E8BF;BC28152F-8005-4C0E-98FF-51BF77A4A667;2012-06-30 00:00:00.000
659;Warrington Ldc Unit 25/2;NULL;Woolston;14;WA1 4SY;0xE6100000010C66A9BB7260AB4A401ECAA8F1972C04C0;F44A7D0D-9BC5-427E-B3AE-F638DD5804B0;2013-07-31 00:00:00.000
660;6 The Farm, Liberty Road;NULL;Maidenhead;14;SL67RJ;0xE6100000010C07ECD3E766BF494045B5B83BB17EE7BF;E22D616B-EA06-48E9-A00F-B1C4BB02F595;2013-07-31 00:00:00.000
661;725a The Arches;NULL;Berks;14;SL4 1RH;0xE6100000010C48ED4E9627BB49409135C8A72D84E3BF;38F5F598-E9BB-499C-B90D-088B2CD1B5BD;2012-06-30 00:00:00.000
662;Paramount House;NULL;London;14;W1N 9FA;0xE6100000010C0BB896C32BBE4940C4CFCC87D142C0BF;E50D1077-D135-41CC-A0B1-C53395F94541;2012-07-31 00:00:00.000
663;2524 Barlby Road;NULL;London;14;W10 6BL;0xE6100000010C4D6BE5061EBB4940E0E81CFFFDD0CBBF;D8E96EBA-258C-4F6C-83BB-4CCB2235BBF7;2013-06-30 00:00:00.000
664;99-3 Forest Works;NULL;London;14;E17 6JF;0xE6100000010CB3A9F0BCDBD14940DF90BA0228D8A5BF;EB46AF5A-EC2B-41FF-914E-DDAE8EC1F476;2012-05-30 00:00:00.000
665;46-44 Albemarle Street;NULL;London;14;W1X3SE;0xE6100000010C293388946ABC49402DCEE5B3F70DC2BF;1B01B172-96CE-4601-AD19-F545DCDFD62F;2013-06-30 00:00:00.000
666;399 Clearing Green;NULL;London;14;EC1R 0DU;0xE6100000010C8C39A29586C949403CC37F9C7C20BBBF;BAB4B0A1-055A-4581-A93F-E00C65C54FB6;2012-06-30 00:00:00.000
667;997b Tradescant Road;NULL;London;14;SW8 1XD;0xE6100000010C938EE7ED3FB5494066B2F0AB2497BFBF;0A318015-4FBE-479A-B2DA-EEE21DF430AF;2012-06-30 00:00:00.000
668;2574 Milton Park;NULL;Oxford;14;OX14 4SE;0xE6100000010CF33F629284D24940F5F948AD457FF4BF;62D0C689-CF44-4AB3-9C3E-6142F4E0101C;2013-06-30 00:00:00.000
669;Internet House, 3399 Science Park;NULL;Cambridge;14;CB4 4BZ;0xE6100000010CFD3E660C00124A406D98B1B59A6ABC3F;56BAEC2A-5CC5-4A90-BEF9-EE57E82F2E69;2012-10-30 00:00:00.000
670;7 Garden House Cloisters, 8 Batters;NULL;London;14;SW8 4BG;0xE6100000010C50D8CDEE32B74940957297F487BDC2BF;333DAFF8-F22F-488C-928C-E6ECCF65452B;2012-05-30 00:00:00.000
671;25 Hartfield Road, Wimbledon;NULL;London;14;SW19 3RU;0xE6100000010CA3AB705D58BE49407375A6963E84CABF;00FD96BC-6EE6-4D2C-A88C-07BC1CAE6EFE;2013-12-31 00:00:00.000
672;99 Dean Street, Soho;NULL;London;14;W1V 5RN;0xE6100000010CB8FADFBA09CA4940E818FBD72646C0BF;ECEBD4B1-11C3-4681-A6DA-2F73148FB63E;2012-07-31 00:00:00.000
673;Park House-4th Floor, 2516 Park St.;NULL;London;14;W1Y 3RA;0xE6100000010C04773FF460C94940F218AA8B5140C0BF;2506679E-041B-4D52-B9A9-07A0D5E88EEA;2012-06-30 00:00:00.000
674;67 Vincent Square, Victoria;NULL;London;14;SW1P 2NU;0xE6100000010C66F58EE400C94940AFDAD5A91B91C1BF;1A398C1B-2085-4F6D-A6EB-56493855C5D1;2013-07-31 00:00:00.000
675;7033, rue de Longchamp;NULL;Les Ulis;177;91940;0xE6100000010C20575233F95B4840AFB0837C38540140;052B7D72-AB05-4A78-8B3B-4CF25E6EEC70;2013-12-21 10:09:29.423
676;21105, rue de Varenne;NULL;Paris;161;75013;0xE6100000010C1E3FBF66F26B48404227EF0631980240;5964DF6A-C654-4DDC-AF09-E98DEB96D3F7;2013-12-21 10:09:29.423
677;69, boulevard Tremblay;NULL;Roncq;145;59223;0xE6100000010C11B64B69CD594940852025AF0DEC0840;640C449B-8DE4-48D1-9C3E-13F4A151D584;2013-12-21 10:09:29.423
678;12, rue des Grands Champs;NULL;Verrieres Le Buisson;177;91370;0xE6100000010CECBC3F27105B4840174D1754D1050240;4874CC07-5792-4996-A2C8-76C565FA0157;2013-12-21 10:09:29.423
679;121, rue de Varenne;NULL;Courbevoie;178;92400;0xE6100000010C5A9E2FFB207B48403421972801050240;79F2B0E2-2E99-4C31-B104-6B9EC56487DD;2013-12-21 10:09:29.423
680;22, rue du Départ;NULL;Pantin;179;93500;0xE6100000010C70D8A19881754840743C904E95450340;8342B42B-97A8-4221-A102-BF39F9193818;2013-12-21 10:09:29.423
681;6, rue des Pyrenees;NULL;Saint Ouen;127;41100;0xE6100000010C74FC8DB1D4ED4740BB0EC07E1759F13F;A65472AE-C316-43CC-8798-80A775F9C3F5;2013-12-21 10:09:29.423
682;5, place de la Concorde;NULL;Colombes;178;92700;0xE6100000010C7D0616567A7548400E690BD7F4F80140;CF7909C6-B930-4BDA-88FE-2A26391E9095;2013-12-21 10:09:29.423
683;36, avenue de la Gare;NULL;Paris;161;75019;0xE6100000010C341672AA0C7948406C72AE983E0E0340;047E3869-CDBB-45BC-BF6A-7E1B1760307E;2013-12-21 10:09:29.423
